"ID","SMILES","CNNscore","minimizedAffinity","IFP_scores"
"44499400","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)C(F)(F)F)O[C@@H]1CN(C)C(=O)NC(C)C)[C@H](C)CO",0.7098050714,-9.42431,0.75
"44499401","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=CC4=CC=CC=C43)O[C@@H]1CN(C)CC5=CC=C(C=C5)C(F)(F)F)[C@H](C)CO",0.4948931336,-8.67572,0.714286
"44499402","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)C(F)(F)F)[C@H](C)CO",0.6806150675,-8.92343,0.555556
"44499403","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=CS3)O[C@@H]1CN(C)S(=O)(=O)C4=CN(C=N4)C)[C@H](C)CO",0.0821795613,-7.85549,0.3
"44499404","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)OC)[C@H](C)CO",0.568323195,-6.94517,0.428571
"44499405","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@@H]1CN(C)CC4=CC(=C(C=C4)Cl)Cl)[C@H](C)CO",0.1730922759,-7.15714,0.5
"44499406","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=C(ON=C3C)C)O[C@@H]1CN(C)S(=O)(=O)C4=CN(C=N4)C)[C@H](C)CO",0.1359667182,-8.26851,0.3
"44499407","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=CC=NC=C3)O[C@@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)Cl)[C@H](C)CO",0.0809107199,-9.15867,0.454545
"44499408","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)C)[C@H](C)CO",0.1757131964,-10.01975,0.666667
"44499409","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC4=C(C=C3)OCO4)O[C@@H]1CNC)[C@H](C)CO",0.1529632807,-8.41531,0.4
"44499410","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@@H]1CN(C)S(=O)(=O)C4=CN(C=N4)C)[C@H](C)CO",0.0256562755,-5.90867,0.111111
"44499411","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=NC=CN=C3)O[C@@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)Cl)[C@H](C)CO",0.4035554528,-9.51933,0.666667
"44499412","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)OC)[C@H](C)CO",0.1223752126,-8.87777,0.555556
"44499413","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=CC=NC=C3)O[C@@H]1CN(C)CC4CCCCC4)[C@H](C)CO",0.6816270947,-7.98796,0.555556
"44499414","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3CC3)O[C@@H]1CN(C)C(=O)NC4=CC=CC5=CC=CC=C54)[C@H](C)CO",0.7331886292,-8.65562,0.555556
"44499415","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3CCCCC3)O[C@@H]1CN(C)CC4CCCCC4)[C@H](C)CO",0.59855479,-10.20352,0
"44499416","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@@H]1CNC)[C@H](C)CO",0.0588537827,-8.62549,0.333333
"44499417","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@@H]1CN(C)S(=O)(=O)C4=CC=CC=C4)[C@H](C)CO",0.7520474792,-10.51493,0.714286
"44499418","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=C(ON=C3C)C)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)C(F)(F)F)[C@H](C)CO",0.9449023008,-10.18577,0.777778
"44499419","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=CC=NC=C3)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)OC)[C@H](C)CO",0.157443583,-8.9736,0.555556
"44499420","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@@H]1CN(C)C(=O)NC4=CC=CC5=CC=CC=C54)[C@H](C)CO",0.60162431,-9.79061,0.666667
"44499421","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=CC=C3)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)OC)[C@H](C)CO",0.4706040621,-9.57847,0.571429
"44499422","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC4=C(C=C3)OCO4)O[C@@H]1CN(C)C(=O)NC5=CC=CC6=CC=CC=C65)[C@H](C)CO",0.4477435946,-8.01249,0.285714
"44499423","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=CC=C(C=C3)C4=NC=CS4)O[C@@H]1CN(C)CC5=CC(=C(C=C5)Cl)Cl)[C@H](C)CO",0.3575791717,-10.12411,0.75
"44499424","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@@H]1CN(C)CC4=CC=C(C=C4)OC)[C@H](C)CO",0.2268625498,-9.41377,0.5
"44499425","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@@H]1CN(C)CC4=CC=C(C=C4)C(F)(F)F)[C@H](C)CO",0.0325351618,-6.83042,0.166667
"44499426","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=CC(=NN3C)C)O[C@H]1CN(C)CC4=CC=C(C=C4)C(=O)O)[C@@H](C)CO",0.9305077791,-9.04028,0
"44499427","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=CS3)O[C@H]1CN(C)C(=O)NC4=CC5=C(C=C4)OCO5)[C@@H](C)CO",0.5975102186,-11.30726,0.714286
"44499428","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CN(C)CC4=CC=C(C=C4)C5=CC=CC=C5)[C@@H](C)CO",0.4152083099,-9.89447,0.5
"44499429","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3CC3)O[C@H]1CN(C)CC4=CC=CC=C4)[C@@H](C)CO",0.1076962799,-8.46113,0.4
"44499430","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC4=C(C=C3)OCO4)O[C@H]1CN(C)S(=O)(=O)C5=CC=C(C=C5)F)[C@@H](C)CO",0.2921165228,-9.98549,0
"44499431","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)C(=O)NC4CCCCC4)[C@@H](C)CO",0.8081719875,-9.11913,0.625
"44499432","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@H]1CN(C)C(=O)NC4=CC=CC5=CC=CC=C54)[C@@H](C)CO",0.2732492983,-7.84238,0.333333
"44499433","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=CC=C3)O[C@H]1CN(C)C(=O)NC4=CC5=C(C=C4)OCO5)[C@@H](C)CO",0.0237108003,-8.42069,0.3
"44499434","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=CC4=CC=CC=C43)O[C@H]1CN(C)S(=O)(=O)C5=CC=C(C=C5)F)[C@@H](C)CO",0.0808765665,-8.5071,0.222222
"44499435","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)C(=O)NC4=CC=CC=C4)[C@@H](C)CO",0.3068254888,-8.57306,0.625
"44499436","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC4=C(C=C3)OCO4)O[C@H]1CN(C)S(=O)(=O)C5=CC=C(C=C5)Cl)[C@@H](C)CO",0.147901535,-9.5956,0.625
"44499437","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=NC4=CC=CC=C4S3)O[C@H]1CN(C)C(=O)NC5=CC=C(C=C5)C(F)(F)F)[C@@H](C)CO",0.1194968298,-8.49592,0.272727
"44499438","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)C(F)(F)F)O[C@H]1CN(C)CC4=CC=C(C=C4)C5=CC=CC=C5)[C@@H](C)CO",0.8694754243,-8.8131,0.5
"44499439","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CN(C)CC4CCCCC4)[C@@H](C)CO",0.9389956594,-9.30554,0.5
"44499440","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)CC4=CC=CC=C4)[C@@H](C)CO",0.8043905497,-9.74523,0
"44499441","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=CC4=CC=CC=C43)O[C@H]1CN(C)CC5=CC=CC=C5)[C@@H](C)CO",0.6564127803,-7.21603,0.285714
"44499442","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3CC3)O[C@H]1CN(C)CC4=CC=C(C=C4)C(=O)O)[C@@H](C)CO",0.8599307537,-9.46345,0.666667
"44499443","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)Cl)[C@@H](C)CO",0.1779034585,-11.79428,0.714286
"44499444","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=CC=C3)O[C@@H]1CN(C)C(=O)NC4=CC=CC5=CC=CC=C54)[C@H](C)CO",0.6305853128,-9.81491,0.714286
"44246635","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=C(ON=C3C)C)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)OC)[C@H](C)CO",0.4261160195,-9.08875,0.555556
"44202041","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC4=C(C=C3)OCO4)O[C@@H]1CN(C)S(=O)(=O)C5=CC=C(C=C5)F)[C@H](C)CO",0.0339310206,-8.56921,0.3
"44499445","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=CC=C3)O[C@@H]1CN(C)CC4=CC=C(C=C4)C5=CC=CC=C5)[C@H](C)CO",0.2412702739,-9.37192,0.555556
"44499446","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@@H]1CN(C)CC4=CC=NC=C4)[C@H](C)CO",0.4924889803,-10.82779,0.4
"44499447","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC(C)C)O[C@@H]1CN(C)S(=O)(=O)C3=CC=C(C=C3)C)[C@H](C)CO",0.4097531736,-10.90689,0.363636
"44499448","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC4=C(C=C3)OCO4)O[C@@H]1CN(C)CC5CCCCC5)[C@H](C)CO",0.0992222503,-8.46141,0.3
"44499449","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@@H]1CN(C)CC4=CC(=C(C=C4)Cl)Cl)[C@H](C)CO",0.6775458455,-10.90883,0.555556
"44499450","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=NC4=CC=CC=C4S3)O[C@@H]1CN(C)C(=O)NC5=CC=C(C=C5)F)[C@H](C)CO",0.6410765648,-10.64483,0.5
"44499451","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3CC3)O[C@H]1CN(C)C(=O)NC4=C(ON=C4C)C)[C@@H](C)CO",0.3451969028,-9.49667,0.666667
"44499452","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=NC4=CC=CC=C4S3)O[C@H]1CN(C)S(=O)(=O)C5=CC=C(C=C5)F)[C@@H](C)CO",0.7247816324,-8.96588,0.285714
"44499453","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3CCCCC3)O[C@H]1CN(C)CC4CCCCC4)[C@@H](C)CO",0.0860066414,-8.81296,0.363636
"44499454","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CN(C)C(=O)NC4=CC=CC=C4)[C@@H](C)CO",0.0447623841,-7.57878,0.444444
"44499455","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@H]1CNC)[C@@H](C)CO",0.7953970432,-9.0755,0.666667
"44499456","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)OC)O[C@H]1CNC)[C@@H](C)CO",0.7865119576,-8.90719,0
"44499457","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3CC3)O[C@H]1CN(C)CC4=CC=NC=C4)[C@@H](C)CO",0.2684794366,-8.98636,0.666667
"44499458","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CN(C)CC4CCCCC4)[C@@H](C)CO",0.654204607,-8.44842,0.555556
"44499459","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)CC4=CC5=C(C=C4)OCO5)[C@@H](C)CO",0.7054857016,-8.36118,0.857143
"44499460","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3CCCCC3)O[C@H]1CN(C)C(=O)NC4=CC=CC=C4)[C@@H](C)CO",0.5551726222,-10.30034,0.75
"44499461","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CN(C)C(=O)NC4=C(ON=C4C)C)[C@@H](C)CO",0.5339653492,-9.33501,0.7
"44499462","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@H]1CN(C)S(=O)(=O)C4=C(ON=C4C)C)[C@@H](C)CO",0.1403665841,-9.37373,0.625
"44499463","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3CC3)O[C@H]1CN(C)S(=O)(=O)C4=CC=CC=C4)[C@@H](C)CO",0.6848419905,-10.48192,0.714286
"44499464","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC4=C(C=C3)OCO4)O[C@H]1CN(C)C(=O)NC5=CC=C(C=C5)C(F)(F)F)[C@@H](C)CO",0.0977141485,-8.39524,0.4
"44499465","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3CCCCC3)O[C@H]1CN(C)S(=O)(=O)C4=CC=CS4)[C@@H](C)CO",0.0876598433,-7.99716,0.4
"44499466","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)F)[C@@H](C)CO",0.1309711933,-7.61528,0.272727
"44499467","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=CC(=NN3C)C)O[C@H]1CN(C)CC4CCCCC4)[C@@H](C)CO",0.2126116306,-9.11829,0.5
"44499468","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=CC=C(C=C3)C4=NC=CS4)O[C@H]1CN(C)CC5CCCCC5)[C@@H](C)CO",0.2789951563,-9.49104,0.666667
"44499469","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CN(C=N3)C)O[C@H]1CN(C)C(=O)NC(C)C)[C@@H](C)CO",0.1223065183,-8.79308,0
"44499470","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=NC=CN=C3)O[C@H]1CN(C)CC4=CC5=C(C=C4)OCO5)[C@@H](C)CO",0.2187519073,-9.34349,0
"44499471","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)N(C)C)O[C@H]1CN(C)C(=O)NC3=CC=CC=C3)[C@@H](C)CO",0.0965268165,-8.43992,0.444444
"44499472","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3CCOCC3)O[C@H]1CN(C)CC4CCCCC4)[C@@H](C)CO",0.6865907907,-7.74458,0
"44499473","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)CC4=CC=C(C=C4)OC)[C@@H](C)CO",0.4679280519,-10.3119,0.6
"44499474","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)C(F)(F)F)O[C@H]1CN(C)C(=O)NC4=CC=CC5=CC=CC=C54)[C@@H](C)CO",0.1264901161,-8.7737,0
"44499475","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=CC=C3)O[C@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)C)[C@@H](C)CO",0.6685503721,-8.76281,0.875
"44499476","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC(C)C)O[C@H]1CNC)[C@@H](C)CO",0.5342661142,-7.54401,0
"44499477","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@H]1CN(C)C(=O)NC(C)C)[C@@H](C)CO",0.1627928466,-7.46799,0
"44499478","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=CC=C(C=C3)C4=NC=CS4)O[C@H]1CN(C)C(=O)NC5=CC6=C(C=C5)OCO6)[C@H](C)CO",0.0746991187,-8.38566,0.25
"44499479","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)CC4=CC=C(C=C4)OC5=CC=CC=C5)[C@H](C)CO",0.2072867006,-9.92095,0.75
"44499480","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CNC)[C@H](C)CO",0.6887617111,-10.01291,0.555556
"44499481","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CN(C=N3)C)O[C@H]1CN(C)C(=O)NC(C)C)[C@H](C)CO",0.2980762124,-8.61045,0.444444
"44499482","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)C)[C@H](C)CO",0.0995586514,-9.32375,0.625
"44499483","C[C@@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@H]1CN(C)S(=O)(=O)C4=CC=CS4)[C@H](C)CO",0.1542845517,-7.2417,0.714286
"44499484","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@@H]1CNC)[C@@H](C)CO",0.13512142,-7.55043,0.3
"44499485","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C)O[C@@H]1CN(C)CC4=CC=C(C=C4)C5=CC=CC=C5)[C@@H](C)CO",0.5460376143,-10.22287,0.5
"44499486","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3CCCCC3)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)OC)[C@@H](C)CO",0.1267902851,-9.38835,0.333333
"44499487","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=NC4=CC=CC=C4S3)O[C@@H]1CN(C)C(=O)NC5=CC6=C(C=C5)OCO6)[C@@H](C)CO",0.0715383515,-7.8435,0.333333
"44499488","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=CS3)O[C@@H]1CN(C)C(=O)NC4=CC5=C(C=C4)OCO5)[C@@H](C)CO",0.2560637593,-9.35381,0.375
"44499489","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CN(C=N3)C)O[C@@H]1CN(C)CC4=CC=C(C=C4)C5=CC=CC=C5)[C@@H](C)CO",0.4028307199,-9.12415,0.4
"44499490","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=CS3)O[C@@H]1CN(C)C(=O)NC4=CC=C(C=C4)F)[C@@H](C)CO",0.1045825183,-7.97815,0.5
"44499491","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O[C@@H]1CN(C)CC4=CC(=C(C=C4)Cl)Cl)[C@@H](C)CO",0.1706057936,-8.22858,0.4
"44499492","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C)O[C@@H]1CN(C)S(=O)(=O)C3=CC=C(C=C3)C)[C@@H](C)CO",0.267445296,-9.25676,0.75
"44499493","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=CC=C3)O[C@@H]1CN(C)CC4CCCCC4)[C@@H](C)CO",0.6177415848,-7.69257,0
"44499494","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C)O[C@@H]1CN(C)C(=O)NC3=CC=C(C=C3)OC)[C@@H](C)CO",0.8525083661,-9.12705,0.857143
"44499495","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@@H]1CN(C)CC4=CC=NC=C4)[C@@H](C)CO",0.6400775313,-8.68466,0
"44499496","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)OC)O[C@@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)F)[C@@H](C)CO",0.8033394814,-8.75856,0
"44499497","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)F)O[C@@H]1CN(C)S(=O)(=O)C4=CC=C(C=C4)C)[C@@H](C)CO",0.0204363987,-8.02058,0.272727
"44499498","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=C(ON=C3C)C)O[C@@H]1CN(C)CC4=CC=CC=C4)[C@@H](C)CO",0.5343608856,-8.25948,0
"44499499","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@H]1CN(C)CC4=CC(=C(C=C4)Cl)Cl)[C@H](C)CO",0.0594169833,-9.28559,0.5
"44499500","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=CS3)O[C@H]1CN(C)CC4=CC=C(C=C4)OC5=CC=CC=C5)[C@H](C)CO",0.1582493484,-9.049,0.4
"44499501","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=C(ON=C3C)C)O[C@H]1CN(C)C(=O)NC4=CC5=C(C=C4)OCO5)[C@H](C)CO",0.1767151356,-9.69369,0.444444
"44499502","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC4=C(C=C3)OCO4)O[C@H]1CN(C)C(=O)NC5=CC=C(C=C5)C(F)(F)F)[C@H](C)CO",0.7064313889,-10.98032,0.857143
"44499503","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)OC)O[C@H]1CN(C)CC4=CC=C(C=C4)OC5=CC=CC=C5)[C@H](C)CO",0.1005477831,-9.77459,0.4
"44499504","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3CCCCC3)O[C@H]1CN(C)C(=O)NC4=CC5=C(C=C4)OCO5)[C@H](C)CO",0.1174498573,-8.96617,0.333333
"44499505","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)C(F)(F)F)O[C@H]1CN(C)C(=O)NC4=CC5=C(C=C4)OCO5)[C@H](C)CO",0.0646492243,-8.56672,0
"44499506","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=CC(=NN3C)C)O[C@H]1CN(C)CC4=CC=C(C=C4)C(=O)O)[C@H](C)CO",0.0620880648,-9.70126,0.333333
"44499507","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=NC=CN=C3)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)F)[C@H](C)CO",0.34448722,-8.24114,0
"44499508","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@H]1CN(C)S(=O)(=O)C4=CC=CC=C4)[C@H](C)CO",0.0798378587,-8.246,0.375
"44499509","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=CS3)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)F)[C@H](C)CO",0.4198655784,-10.29977,0.666667
"44499510","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)C3=CC=C(C=C3)C4=NC=CS4)O[C@H]1CN(C)C(=O)NC5=CC6=C(C=C5)OCO6)[C@H](C)CO",0.6032550931,-9.45297,0.625
"44499511","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=CC=C3)O[C@H]1CN(C)CC4=CC=C(C=C4)OC)[C@H](C)CO",0.7499763966,-9.23571,0
"44499512","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)C(F)(F)F)O[C@H]1CN(C)CC4CCCCC4)[C@H](C)CO",0.2831878364,-7.10905,0.4
"44499513","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CNC)[C@H](C)CO",0.4276187122,-7.53665,0.75
"44499514","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)Cl)O[C@H]1CN(C)C(=O)NC4=CC=C(C=C4)OC)[C@H](C)CO",0.451895982,-9.08041,0
"44499515","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC3=CC=C(C=C3)OC)O[C@H]1CN(C)CC4=CC=CC=C4)[C@H](C)CO",0.6125894189,-9.11081,0
"44499516","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)OC)O[C@H]1CN(C)C(=O)NC4CCCCC4)[C@H](C)CO",0.1517636627,-6.97057,0.428571
"44499517","C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)F)O[C@H]1CN(C)C(=O)NC4=CC=CC5=CC=CC=C54)[C@H](C)CO",0.3178376853,-11.29844,0.6
